customer_id,signup_date,customer_segment,location,acquisition_channel,age,gender
C07303,27-12-2024,medium,Bhubaneswar,ads,22,other
C07304,30-09-2025,low,Mumbai,organic,22,female
C07305,09-02-2024,medium,Ahmedabad,organic,53,male
C07306,19-02-2025,medium,Jaipur,ads,49,other
C07307,20-12-2024,medium,Delhi,organic,26,male
C07308,11-09-2024,low,Bhubaneswar,organic,18,other
C07309,22-05-2024,medium,Chennai,organic,36,male
C07310,10-12-2025,high,Mumbai,organic,35,male
C07311,30-07-2025,high,Bhubaneswar,referral,38,female
C07312,11-01-2024,medium,Chennai,ads,42,male
C07313,11-09-2025,medium,Jaipur,ads,39,male
C07314,26-01-2024,medium,Jaipur,referral,23,female
C07315,24-02-2025,high,Bangalore,ads,37,male
C07316,24-10-2025,low,Pune,ads,43,female
C07317,08-08-2024,medium,Kolkata,organic,27,male
C07318,10-05-2025,medium,Jaipur,ads,37,female
C07319,24-08-2024,medium,Hyderabad,organic,29,male
C07320,24-08-2024,medium,Jaipur,ads,54,female
C07321,06-08-2024,low,Bhubaneswar,organic,21,male
C07322,01-05-2025,high,Delhi,organic,46,female
C07323,05-04-2025,medium,Mumbai,organic,18,male
C07324,24-10-2025,low,Bhubaneswar,organic,52,male
C07325,26-09-2025,medium,Pune,referral,23,male
C07326,23-05-2024,medium,Jaipur,organic,36,male
C07327,07-07-2024,medium,Ahmedabad,referral,18,male
C07328,11-09-2024,low,Mumbai,ads,21,female
C07329,08-03-2024,low,Bhubaneswar,ads,43,male
C07330,07-09-2025,low,Hyderabad,organic,45,male
C07331,01-12-2024,medium,Delhi,referral,37,female
C07332,01-11-2025,low,Kolkata,organic,42,female
C07333,12-02-2025,high,Mumbai,ads,45,female
C07334,26-10-2024,high,Pune,ads,28,female
C07335,24-08-2025,low,Ahmedabad,ads,21,male
C07336,22-12-2024,high,Hyderabad,organic,34,female
C07337,12-09-2024,high,Kolkata,ads,29,male
C07338,18-12-2024,medium,Chennai,referral,38,female
C07339,04-06-2025,medium,Delhi,referral,40,female
C07340,07-06-2025,low,Kolkata,referral,28,female
C07341,24-11-2025,medium,Jaipur,organic,42,female
C07342,10-10-2024,medium,Bangalore,organic,41,female
C07343,07-11-2024,medium,Ahmedabad,organic,42,female
C07344,08-04-2024,low,Hyderabad,referral,30,male
C07345,15-07-2024,low,Kolkata,organic,42,male
C07346,26-04-2025,medium,Bangalore,ads,40,female
C07347,13-08-2024,low,Kolkata,referral,41,male
C07348,06-09-2025,low,Bhubaneswar,ads,51,female
C07349,09-09-2025,high,Chennai,ads,38,female
C07350,30-12-2024,high,Delhi,organic,28,male
C07351,02-01-2025,high,Chennai,ads,23,female
C07352,23-07-2025,low,Bhubaneswar,referral,46,female
C07353,12-08-2025,high,Kolkata,ads,38,female
C07354,15-03-2024,medium,Mumbai,organic,51,male
C07355,11-02-2024,high,Bangalore,organic,18,female
C07356,25-02-2025,low,Ahmedabad,organic,44,other
C07357,29-06-2024,medium,Pune,ads,32,female
C07358,28-06-2025,low,Bangalore,organic,31,female
C07359,11-03-2024,low,Chennai,ads,27,female
C07360,21-07-2025,high,Bangalore,ads,43,male
C07361,14-04-2024,medium,Jaipur,ads,41,female
C07362,18-07-2024,high,Kolkata,organic,23,female
C07363,10-04-2024,low,Bhubaneswar,ads,36,female
C07364,02-11-2024,medium,Bangalore,ads,42,female
C07365,08-08-2025,high,Bangalore,organic,36,female
C07366,13-11-2025,high,Bhubaneswar,referral,46,female
C07367,11-01-2025,medium,Jaipur,organic,32,male
C07368,16-10-2025,low,Jaipur,ads,18,male
C07369,08-11-2025,medium,Pune,organic,36,female
C07370,02-02-2025,low,Pune,ads,36,male
C07371,08-08-2024,medium,Jaipur,ads,38,male
C07372,17-08-2025,high,Mumbai,organic,46,female
C07373,30-06-2024,low,Pune,ads,18,female
C07374,02-11-2024,high,Jaipur,ads,32,female
C07375,05-06-2025,low,Jaipur,ads,25,female
C07376,30-01-2025,medium,Bangalore,organic,22,male
C07377,04-01-2024,high,Pune,organic,34,male
C07378,07-10-2024,medium,Kolkata,ads,42,female
C07379,02-08-2024,low,Bhubaneswar,organic,38,female
C07380,01-09-2025,low,Bhubaneswar,ads,28,female
C07381,23-02-2025,high,Hyderabad,organic,33,male
C07382,10-04-2024,high,Bangalore,organic,44,female
C07383,04-06-2025,medium,Hyderabad,referral,41,female
C07384,26-07-2025,medium,Hyderabad,ads,29,male
C07385,04-11-2024,low,Bangalore,ads,28,male
C07386,19-10-2025,high,Kolkata,referral,18,female
C07387,24-05-2025,low,Mumbai,ads,30,male
C07388,03-03-2024,medium,Delhi,ads,18,male
C07389,24-09-2025,low,Mumbai,referral,55,male
C07390,13-08-2024,medium,Pune,ads,26,male
C07391,14-04-2024,medium,Jaipur,ads,46,male
C07392,28-02-2025,low,Chennai,ads,53,male
C07393,11-09-2024,medium,Ahmedabad,referral,37,male
C07394,04-03-2025,low,Bangalore,organic,33,female
C07395,09-03-2025,low,Mumbai,organic,21,male
C07396,25-07-2024,medium,Kolkata,organic,29,female
C07397,28-01-2024,medium,Mumbai,organic,51,female
C07398,12-11-2025,high,Pune,organic,38,male
C07399,01-12-2024,high,Jaipur,referral,35,male
C07400,10-08-2025,medium,Hyderabad,ads,48,female
C07401,19-09-2025,high,Bhubaneswar,organic,41,male
C07402,09-03-2024,medium,Chennai,ads,33,male
C07403,27-05-2025,medium,Mumbai,ads,37,female
C07404,15-06-2024,medium,Kolkata,ads,27,male
C07405,30-12-2025,medium,Delhi,organic,29,female
C07406,02-01-2025,high,Mumbai,referral,32,female
C07407,07-09-2024,high,Kolkata,organic,40,male
C07408,16-11-2025,medium,Hyderabad,organic,22,male
C07409,18-06-2024,medium,Kolkata,organic,35,female
C07410,30-03-2024,medium,Kolkata,ads,31,other
C07411,14-07-2025,medium,Jaipur,ads,25,male
C07412,21-03-2025,low,Jaipur,organic,31,male
C07413,20-10-2024,medium,Mumbai,organic,18,male
C07414,29-05-2024,medium,Ahmedabad,ads,27,male
C07415,11-05-2024,low,Jaipur,ads,24,male
C07416,08-03-2025,low,Bhubaneswar,organic,32,male
C07417,28-02-2024,medium,Bhubaneswar,referral,18,female
C07418,17-07-2024,medium,Chennai,referral,36,other
C07419,02-08-2024,high,Bangalore,organic,44,female
C07420,14-07-2025,medium,Hyderabad,ads,33,female
C07421,16-04-2025,low,Ahmedabad,organic,39,male
C07422,03-09-2024,medium,Bhubaneswar,ads,29,male
C07423,16-01-2025,low,Pune,ads,19,female
C07424,26-08-2024,medium,Bhubaneswar,organic,35,female
C07425,01-01-2025,low,Kolkata,ads,41,female
C07426,16-06-2024,medium,Hyderabad,referral,21,male
C07427,13-07-2025,high,Chennai,organic,30,female
C07428,20-02-2024,medium,Mumbai,organic,32,male
C07429,01-09-2025,medium,Bhubaneswar,organic,63,male
C07430,28-12-2025,high,Bangalore,ads,37,male
C07431,19-11-2025,low,Chennai,ads,18,female
C07432,14-01-2025,medium,Bhubaneswar,ads,18,male
C07433,18-04-2025,low,Ahmedabad,ads,42,female
C07434,20-03-2024,medium,Ahmedabad,ads,59,female
C07435,27-11-2025,high,Chennai,ads,32,female
C07436,01-01-2025,low,Mumbai,ads,31,other
C07437,05-04-2025,medium,Pune,ads,39,male
C07438,22-06-2025,medium,Pune,referral,27,female
C07439,27-03-2025,medium,Bhubaneswar,organic,18,female
C07440,08-04-2025,medium,Bhubaneswar,organic,45,male
C07441,22-04-2025,low,Chennai,organic,28,female
C07442,23-02-2025,medium,Delhi,referral,45,male
C07443,07-12-2025,medium,Kolkata,ads,27,male
C07444,01-08-2024,low,Kolkata,organic,36,female
C07445,03-01-2025,high,Bangalore,referral,43,female
C07446,23-04-2024,medium,Bhubaneswar,referral,45,male
C07447,17-05-2025,low,Bangalore,referral,37,female
C07448,27-09-2025,medium,Chennai,organic,36,male
C07449,10-08-2025,low,Mumbai,referral,41,female
C07450,06-11-2024,medium,Hyderabad,organic,39,other
C07451,13-04-2025,low,Hyderabad,organic,22,female
C07452,08-12-2025,low,Bhubaneswar,organic,22,female
C07453,13-02-2024,medium,Bhubaneswar,ads,18,female
C07454,18-02-2025,high,Delhi,organic,42,female
C07455,28-11-2025,medium,Chennai,ads,31,male
C07456,02-09-2024,low,Mumbai,referral,43,male
C07457,24-03-2024,medium,Jaipur,organic,39,male
C07458,25-07-2024,high,Chennai,organic,24,female
C07459,30-05-2024,medium,Jaipur,organic,33,female
C07460,29-10-2025,low,Ahmedabad,referral,30,female
C07461,11-06-2025,medium,Kolkata,organic,28,female
C07462,13-06-2024,medium,Bhubaneswar,ads,44,female
C07463,24-05-2024,high,Delhi,organic,60,female
C07464,06-02-2024,medium,Bhubaneswar,referral,46,male
C07465,28-11-2024,high,Hyderabad,organic,34,male
C07466,06-02-2025,high,Bhubaneswar,ads,47,male
C07467,17-02-2025,low,Hyderabad,ads,52,female
C07468,14-02-2024,low,Bangalore,referral,21,male
C07469,05-02-2025,high,Bhubaneswar,organic,47,female
C07470,24-07-2024,high,Chennai,ads,42,male
C07471,02-03-2024,medium,Jaipur,organic,46,male
C07472,23-02-2025,medium,Chennai,referral,43,female
C07473,12-04-2025,medium,Pune,ads,32,male
C07474,19-01-2024,medium,Hyderabad,ads,55,female
C07475,30-12-2024,medium,Ahmedabad,ads,38,female
C07476,26-10-2024,low,Pune,organic,30,female
C07477,07-01-2024,low,Bangalore,organic,40,female
C07478,03-03-2025,medium,Chennai,ads,44,female
C07479,26-04-2024,medium,Ahmedabad,referral,35,male
C07480,02-08-2025,low,Jaipur,organic,38,female
C07481,21-05-2025,low,Mumbai,referral,35,male
C07482,29-06-2025,high,Delhi,organic,28,male
C07483,06-12-2025,medium,Bhubaneswar,referral,26,male
C07484,20-11-2024,medium,Bhubaneswar,organic,20,female
C07485,24-02-2024,high,Mumbai,organic,50,female
C07486,11-02-2024,medium,Bhubaneswar,ads,32,female
C07487,23-10-2024,medium,Chennai,ads,18,male
C07488,18-08-2024,medium,Mumbai,ads,38,male
C07489,28-03-2025,medium,Pune,ads,38,female
C07490,28-01-2025,medium,Pune,ads,18,female
C07491,05-06-2025,low,Bangalore,organic,26,male
C07492,23-12-2024,medium,Delhi,organic,26,male
C07493,19-03-2025,medium,Kolkata,organic,27,female
C07494,07-05-2024,high,Mumbai,ads,47,male
C07495,21-11-2025,high,Kolkata,ads,33,female
C07496,08-02-2025,medium,Bhubaneswar,ads,30,female
C07497,26-01-2025,high,Mumbai,ads,46,male
C07498,11-07-2024,high,Delhi,organic,39,male
C07499,26-08-2025,high,Bangalore,ads,18,female
C07500,18-03-2024,medium,Jaipur,organic,28,male
C07501,25-03-2024,low,Pune,ads,38,male
C07502,30-01-2024,medium,Hyderabad,organic,25,female
C07503,25-12-2025,medium,Hyderabad,ads,55,female
C07504,18-02-2024,high,Pune,ads,36,female
C07505,24-05-2024,medium,Bhubaneswar,ads,27,female
C07506,09-03-2024,medium,Bangalore,ads,23,other
C07507,27-02-2024,medium,Bangalore,organic,44,male
C07508,27-11-2025,low,Jaipur,organic,28,female
C07509,27-07-2025,low,Bhubaneswar,ads,38,female
C07510,23-04-2025,high,Pune,referral,23,male
C07511,20-03-2025,low,Jaipur,organic,35,male
C07512,22-10-2024,high,Chennai,organic,28,female
C07513,08-11-2025,low,Kolkata,ads,31,male
C07514,19-06-2024,medium,Hyderabad,ads,27,female
C07515,28-07-2025,medium,Ahmedabad,ads,45,female
C07516,26-05-2024,high,Hyderabad,referral,30,female
C07517,28-04-2025,high,Bhubaneswar,ads,33,female
C07518,01-11-2024,low,Delhi,organic,34,female
C07519,03-11-2025,low,Hyderabad,organic,51,female
C07520,14-10-2025,medium,Mumbai,ads,43,female
C07521,31-08-2025,low,Bangalore,ads,42,female
C07522,21-03-2025,low,Hyderabad,organic,19,female
C07523,08-08-2024,medium,Mumbai,referral,28,male
C07524,08-07-2025,high,Kolkata,organic,46,female
C07525,12-01-2025,high,Hyderabad,ads,23,male
C07526,11-09-2025,medium,Chennai,organic,35,female
C07527,22-09-2024,medium,Hyderabad,referral,24,male
C07528,04-04-2024,high,Hyderabad,ads,25,female
C07529,18-09-2024,high,Bhubaneswar,organic,51,other
C07530,11-03-2024,high,Ahmedabad,referral,42,female
C07531,06-08-2024,low,Chennai,organic,44,female
C07532,16-06-2025,high,Hyderabad,ads,42,female
C07533,01-04-2024,medium,Hyderabad,referral,33,female
C07534,06-05-2024,medium,Hyderabad,ads,28,male
C07535,20-03-2024,medium,Mumbai,referral,30,male
C07536,25-08-2024,high,Kolkata,referral,33,male
C07537,06-01-2025,medium,Delhi,referral,52,female
C07538,30-04-2025,high,Delhi,organic,21,male
C07539,24-11-2025,medium,Delhi,organic,29,female
C07540,25-01-2024,high,Pune,ads,25,female
C07541,04-06-2024,medium,Delhi,ads,45,female
C07542,31-05-2025,medium,Hyderabad,ads,53,male
C07543,23-09-2025,medium,Mumbai,organic,38,male
C07544,13-06-2025,medium,Hyderabad,referral,38,male
C07545,10-12-2025,medium,Hyderabad,referral,35,female
C07546,26-02-2024,low,Bangalore,ads,39,male
C07547,27-08-2025,medium,Bhubaneswar,organic,42,female
C07548,19-01-2024,low,Kolkata,organic,39,female
C07549,18-01-2025,low,Pune,organic,39,male
C07550,11-07-2024,medium,Kolkata,ads,42,male
C07551,24-08-2024,medium,Delhi,referral,18,female
C07552,21-01-2025,medium,Hyderabad,organic,35,male
C07553,01-03-2025,high,Chennai,ads,38,female
C07554,03-10-2024,high,Ahmedabad,ads,39,female
C07555,14-08-2024,high,Ahmedabad,organic,33,male
C07556,05-07-2025,high,Bhubaneswar,ads,36,female
C07557,18-11-2024,medium,Pune,ads,27,male
C07558,01-06-2024,low,Mumbai,referral,18,male
C07559,30-09-2025,medium,Bhubaneswar,ads,44,female
C07560,24-08-2024,low,Bangalore,ads,23,male
C07561,24-02-2024,low,Hyderabad,organic,33,male
C07562,11-03-2025,low,Jaipur,organic,27,female
C07563,14-11-2025,low,Pune,organic,50,male
C07564,18-04-2024,medium,Hyderabad,organic,34,male
C07565,02-07-2024,high,Chennai,organic,31,female
C07566,02-01-2025,medium,Kolkata,organic,42,male
C07567,16-07-2024,medium,Mumbai,ads,56,female
C07568,05-01-2025,low,Ahmedabad,ads,39,male
C07569,07-01-2025,low,Pune,organic,31,female
C07570,11-05-2025,medium,Pune,organic,41,male
C07571,21-08-2025,medium,Kolkata,ads,19,female
C07572,19-07-2024,high,Chennai,organic,35,male
C07573,23-05-2025,high,Hyderabad,ads,54,female
C07574,17-11-2024,medium,Mumbai,ads,36,female
C07575,01-10-2024,medium,Kolkata,organic,36,male
C07576,29-07-2024,low,Kolkata,organic,35,male
C07577,18-05-2025,medium,Kolkata,organic,31,male
C07578,27-04-2024,low,Pune,organic,38,other
C07579,03-12-2025,medium,Pune,referral,42,female
C07580,07-07-2025,low,Pune,organic,31,female
C07581,11-02-2024,high,Pune,ads,18,female
C07582,10-11-2024,low,Mumbai,ads,39,male
C07583,24-11-2024,medium,Chennai,organic,56,male
C07584,17-01-2024,high,Jaipur,organic,31,female
C07585,09-10-2024,high,Mumbai,referral,20,female
C07586,14-09-2024,low,Chennai,referral,41,male
C07587,28-07-2025,high,Hyderabad,organic,52,female
C07588,27-07-2025,medium,Bangalore,organic,40,male
C07589,03-09-2025,medium,Hyderabad,ads,52,male
C07590,19-01-2024,medium,Chennai,organic,42,female
C07591,12-06-2025,low,Kolkata,organic,42,male
C07592,26-02-2025,medium,Jaipur,organic,29,male
C07593,10-04-2025,medium,Ahmedabad,organic,37,female
C07594,07-01-2025,low,Bhubaneswar,organic,34,female
C07595,21-03-2024,low,Pune,ads,34,male
C07596,04-07-2025,low,Delhi,ads,32,male
C07597,01-07-2025,medium,Ahmedabad,ads,37,female
C07598,27-02-2025,medium,Ahmedabad,organic,22,male
C07599,04-03-2025,medium,Hyderabad,ads,43,male
C07600,22-01-2025,low,Pune,ads,26,male
C07601,09-12-2025,high,Bangalore,organic,32,male
C07602,31-10-2025,medium,Chennai,organic,38,female
C07603,22-07-2024,high,Pune,organic,25,female
C07604,14-07-2024,medium,Delhi,organic,18,female
C07605,28-12-2025,low,Delhi,referral,31,female
C07606,11-10-2024,high,Chennai,ads,20,female
C07607,14-07-2024,medium,Ahmedabad,organic,42,male
C07608,02-11-2024,low,Pune,ads,23,female
C07609,25-10-2025,medium,Delhi,organic,49,female
C07610,14-01-2024,medium,Chennai,organic,34,male
C07611,25-05-2024,low,Bhubaneswar,organic,35,female
C07612,26-02-2024,low,Bhubaneswar,ads,18,female
C07613,23-12-2025,medium,Mumbai,organic,36,male
C07614,28-07-2024,high,Pune,organic,34,male
C07615,12-06-2025,high,Jaipur,organic,22,male
C07616,09-12-2024,low,Chennai,organic,35,male
C07617,15-12-2025,low,Ahmedabad,ads,31,male
C07618,02-09-2025,medium,Bangalore,referral,32,female
C07619,05-10-2024,medium,Delhi,ads,35,male
C07620,27-07-2024,high,Kolkata,ads,30,female
C07621,02-10-2025,medium,Pune,referral,37,male
C07622,30-11-2024,medium,Delhi,organic,34,female
C07623,14-10-2024,low,Mumbai,organic,39,female
C07624,08-09-2024,medium,Chennai,ads,29,female
C07625,21-09-2024,medium,Ahmedabad,organic,24,female
C07626,27-09-2024,medium,Delhi,ads,27,male
C07627,30-11-2025,medium,Kolkata,organic,49,male
C07628,22-02-2025,medium,Bangalore,organic,44,male
C07629,26-12-2025,high,Chennai,ads,47,other
C07630,29-07-2024,medium,Chennai,referral,47,female
C07631,30-12-2024,high,Jaipur,organic,30,female
C07632,16-03-2024,high,Mumbai,organic,37,female
C07633,21-10-2025,low,Chennai,ads,35,female
C07634,16-11-2024,medium,Ahmedabad,organic,41,female
C07635,25-12-2025,medium,Chennai,organic,32,male
C07636,08-03-2025,low,Jaipur,organic,35,male
C07637,18-04-2024,medium,Mumbai,ads,35,female
C07638,02-10-2025,low,Pune,referral,40,female
C07639,05-06-2025,high,Hyderabad,ads,41,male
C07640,16-02-2024,low,Pune,organic,35,female
C07641,13-01-2025,low,Bhubaneswar,organic,36,male
C07642,05-04-2024,low,Jaipur,organic,37,male
C07643,12-04-2024,high,Chennai,referral,51,male
C07644,25-05-2024,medium,Mumbai,ads,18,female
C07645,27-01-2024,high,Pune,organic,25,female
C07646,13-06-2025,medium,Pune,ads,41,female
C07647,09-11-2025,low,Bhubaneswar,ads,37,male
C07648,22-03-2024,medium,Pune,referral,37,female
C07649,03-03-2025,medium,Jaipur,referral,41,male
C07650,06-08-2025,medium,Pune,organic,37,male
C07651,23-04-2025,medium,Ahmedabad,ads,29,male
C07652,10-06-2024,low,Bhubaneswar,ads,41,male
C07653,05-02-2025,low,Mumbai,organic,35,male
C07654,22-05-2025,high,Mumbai,ads,30,female
C07655,07-02-2024,medium,Pune,ads,41,male
C07656,25-05-2025,medium,Jaipur,organic,41,female
C07657,27-01-2025,medium,Jaipur,ads,37,female
C07658,13-12-2025,low,Bangalore,ads,52,female
C07659,08-05-2025,low,Delhi,organic,48,female
C07660,18-07-2024,medium,Ahmedabad,organic,45,female
C07661,11-09-2024,medium,Bangalore,ads,60,female
C07662,27-06-2024,medium,Delhi,organic,33,male
C07663,30-06-2025,medium,Hyderabad,referral,30,female
C07664,16-08-2025,high,Kolkata,organic,43,male
C07665,23-01-2025,medium,Delhi,organic,32,male
C07666,01-02-2025,high,Kolkata,organic,35,male
C07667,06-06-2024,medium,Bhubaneswar,ads,25,female
C07668,04-01-2024,medium,Pune,ads,41,female
C07669,15-06-2024,low,Delhi,ads,20,female
C07670,12-04-2025,low,Jaipur,organic,34,male
C07671,12-02-2025,medium,Ahmedabad,referral,34,male
C07672,15-02-2025,high,Hyderabad,organic,30,male
C07673,22-07-2024,medium,Mumbai,organic,18,female
C07674,12-07-2024,medium,Bangalore,organic,18,male
C07675,22-08-2024,medium,Pune,organic,27,female
C07676,18-12-2025,low,Bangalore,organic,40,female
C07677,29-05-2024,medium,Bangalore,organic,37,female
C07678,07-06-2024,medium,Chennai,organic,34,female
C07679,05-10-2024,medium,Bangalore,referral,26,male
C07680,07-02-2025,low,Bangalore,organic,38,female
C07681,08-11-2025,low,Chennai,ads,18,female
C07682,06-11-2024,medium,Chennai,ads,18,female
C07683,08-03-2024,medium,Ahmedabad,organic,32,female
C07684,07-04-2025,medium,Delhi,ads,29,female
C07685,28-03-2024,high,Delhi,ads,45,male
C07686,04-08-2024,medium,Ahmedabad,organic,36,male
C07687,01-01-2024,medium,Chennai,referral,51,female
C07688,14-05-2024,high,Kolkata,ads,29,female
C07689,27-11-2025,high,Mumbai,referral,39,male
C07690,16-12-2024,medium,Ahmedabad,referral,32,female
C07691,19-05-2024,low,Hyderabad,organic,48,male
C07692,09-09-2025,medium,Ahmedabad,organic,32,male
C07693,12-05-2024,medium,Chennai,organic,43,male
C07694,11-09-2025,medium,Kolkata,referral,24,male
C07695,26-06-2024,medium,Pune,referral,30,female
C07696,23-12-2024,medium,Chennai,ads,34,female
C07697,14-01-2025,medium,Bhubaneswar,organic,47,female
C07698,19-10-2025,high,Bhubaneswar,organic,18,female
C07699,25-03-2025,medium,Mumbai,referral,31,male
C07700,08-08-2025,medium,Chennai,referral,31,female
C07701,07-04-2025,medium,Jaipur,organic,18,female
C07702,17-04-2024,low,Bhubaneswar,organic,30,female
C07703,01-05-2024,high,Bangalore,organic,19,male
C07704,17-01-2024,medium,Pune,organic,18,female
C07705,14-07-2024,medium,Bangalore,referral,32,other
C07706,22-11-2024,low,Hyderabad,ads,32,male
C07707,13-11-2024,medium,Mumbai,ads,32,male
C07708,23-04-2025,low,Hyderabad,ads,37,male
C07709,08-09-2024,low,Hyderabad,organic,26,male
C07710,17-05-2025,medium,Bhubaneswar,organic,52,female
C07711,28-04-2024,medium,Chennai,ads,34,female
C07712,04-11-2025,medium,Delhi,ads,47,female
C07713,10-12-2025,low,Bhubaneswar,organic,18,female
C07714,12-05-2025,high,Ahmedabad,organic,26,female
C07715,30-04-2025,medium,Delhi,organic,41,male
C07716,14-02-2024,medium,Chennai,organic,32,female
C07717,09-11-2024,medium,Hyderabad,ads,24,female
C07718,27-06-2024,medium,Kolkata,ads,18,female
C07719,21-02-2025,medium,Mumbai,ads,42,male
C07720,09-07-2025,high,Chennai,referral,41,male
C07721,18-03-2024,medium,Kolkata,ads,37,male
C07722,21-11-2024,medium,Pune,organic,30,female
C07723,20-11-2025,low,Hyderabad,organic,23,female
C07724,22-12-2024,medium,Bangalore,referral,34,male
