customer_id,final_score,churn_prob,purchase_prob,expected_revenue,selected,customer_segment,engagement_segment,age,gender,location,acquisition_channel
C07690,0,0.552352651,0.000299073,0,0,medium,No Interaction,32,female,Ahmedabad,referral
C02858,0,0.514507259,3.75E-05,0,0,low,No Interaction,31,male,Pune,organic
C03421,0,0.522380577,3.11E-05,0,0,low,No Interaction,27,female,Pune,organic
C03449,0,0.513705057,3.91E-05,0,0,low,No Interaction,34,female,Bangalore,ads
C07174,0,0.505405242,0.000321671,0,0,high,No Interaction,18,male,Delhi,organic
C03425,0,0.486973575,0.000294927,0,0,high,No Interaction,43,male,Jaipur,ads
C05506,0,0.533922428,0.00031024,0,0,medium,No Interaction,18,male,Bangalore,ads
C05922,0,0.52307248,5.77E-05,0,0,low,No Interaction,28,male,Ahmedabad,referral
C05078,0,0.547414165,0.000169136,0,0,medium,No Interaction,30,other,Delhi,referral
C01594,0,0.575883838,0.000309003,0,0,medium,No Interaction,27,female,Ahmedabad,organic
C03049,0,0.492844497,0.00030812,0,0,high,No Interaction,18,male,Jaipur,ads
C04883,0,0.487912723,0.000296999,0,0,high,No Interaction,39,male,Jaipur,ads
C05302,0,0.552592818,4.86E-05,0,0,low,No Interaction,28,female,Ahmedabad,organic
C05726,0,0.547215073,0.000458951,0,0,medium,No Interaction,56,female,Delhi,organic
C05184,0,0.509331181,8.74E-05,0,0,low,No Interaction,35,male,Jaipur,ads
C02066,0,0.551190569,0.000296467,0,0,medium,No Interaction,37,female,Ahmedabad,referral
C04691,0,0.533256774,8.44E-05,0,0,low,No Interaction,18,female,Delhi,ads
C03397,0,0.536722047,0.000235843,0,0,medium,No Interaction,36,male,Pune,organic
C05680,0,0.533853835,7.44E-05,0,0,high,No Interaction,30,female,Bhubaneswar,ads
C07498,0,0.500471811,0.000310061,0,0,high,No Interaction,39,male,Delhi,organic
C02478,0,0.539295372,0.000261657,0,0,medium,No Interaction,27,male,Pune,ads
C05802,0,0.549518195,0.000313887,0,0,medium,No Interaction,47,male,Kolkata,ads
C05957,0,0.571622467,0.000416583,0,0,medium,No Interaction,18,male,Ahmedabad,ads
C07650,0,0.536488371,0.00023543,0,0,medium,No Interaction,37,male,Pune,organic
C07165,0,0.523791174,3.42E-05,0,0,low,No Interaction,23,female,Pune,ads
C05999,0,0.527610911,5.00E-05,0,0,low,No Interaction,41,male,Kolkata,ads
C04696,0,0.470837708,0.000124907,0,0,high,No Interaction,33,male,Pune,referral
C05758,0,0.528301646,0.000284581,0,0,medium,No Interaction,39,male,Kolkata,referral
C02408,0,0.466143265,0.000268329,0,0,high,No Interaction,33,male,Jaipur,referral
C02037,0,0.543159212,0.000210475,0,0,medium,No Interaction,40,female,Pune,ads
C05637,0,0.494576036,3.74E-05,0,0,low,No Interaction,19,male,Pune,referral
C04819,0,0.532748992,0.000282587,0,0,medium,No Interaction,21,male,Bangalore,organic
C01464,0,0.546598968,2.41E-05,0,0,low,No Interaction,31,male,Bhubaneswar,organic
C05373,0,0.549979454,0.000289434,0,0,medium,No Interaction,43,male,Kolkata,organic
C03172,0,0.513911884,0.000399978,0,0,medium,No Interaction,46,female,Jaipur,referral
C03516,0,0.572667338,0.000301522,0,0,medium,No Interaction,41,female,Ahmedabad,organic
C06874,0,0.515501984,0.000130791,0,0,high,No Interaction,33,female,Kolkata,organic
C05774,0,0.560386819,0.000259274,0,0,medium,No Interaction,35,female,Chennai,ads
C01985,0,0.508403779,4.42E-05,0,0,low,No Interaction,25,male,Bangalore,organic
C01672,0,0.58611134,0.000259952,0,0,medium,No Interaction,38,female,Hyderabad,ads
C06144,0,0.488999275,0.0001298,0,0,high,No Interaction,52,female,Bangalore,ads
C07112,0,0.514938082,3.68E-05,0,0,low,No Interaction,31,female,Chennai,referral
C05909,0,0.560512854,5.14E-05,0,0,low,No Interaction,20,male,Hyderabad,ads
C07723,0,0.566186026,3.85E-05,0,0,low,No Interaction,23,female,Hyderabad,organic
C06782,0,0.544313408,7.74E-05,0,0,low,No Interaction,33,male,Mumbai,organic
C07675,0,0.545719113,0.000197159,0,0,medium,No Interaction,27,female,Pune,organic
C02027,0,0.486958818,3.41E-05,0,0,low,No Interaction,49,female,Bangalore,referral
C05610,0,0.523651936,7.22E-05,0,0,low,No Interaction,57,female,Delhi,organic
C05651,0,0.543151705,5.80E-05,0,0,low,No Interaction,39,male,Ahmedabad,organic
C05795,0,0.519785429,7.45E-05,0,0,low,No Interaction,41,male,Mumbai,referral
C03860,0,0.531510542,6.71E-05,0,0,high,No Interaction,38,female,Bhubaneswar,organic
C04731,0,0.507954552,4.37E-05,0,0,high,No Interaction,41,other,Bangalore,organic
C05295,0,0.539874446,0.000419818,0,0,medium,No Interaction,32,female,Jaipur,organic
C05783,0,0.493328765,0.000138983,0,0,high,No Interaction,36,male,Pune,ads
C07346,0,0.535689712,0.000245657,0,0,medium,No Interaction,40,female,Bangalore,ads
C07632,0,0.529916774,0.000216577,0,0,high,No Interaction,37,female,Mumbai,organic
C01928,0,0.544091799,0.000211954,0,0,medium,No Interaction,36,female,Pune,ads
C03488,0,0.551610985,0.000318871,0,0,medium,No Interaction,38,male,Kolkata,ads
C03868,0,0.532281109,0.000281599,0,0,medium,No Interaction,23,male,Bangalore,organic
C07365,0,0.492283207,0.000122228,0,0,high,No Interaction,36,female,Bangalore,organic
C06024,0,0.568851025,0.000496297,0,0,medium,No Interaction,27,male,Mumbai,organic
C07319,0,0.580955511,0.000293842,0,0,medium,No Interaction,29,male,Hyderabad,organic
C07052,0,0.544557977,0.000212698,0,0,medium,No Interaction,34,female,Pune,ads
C04128,0,0.572034889,0.000169536,0,0,medium,No Interaction,23,male,Bhubaneswar,ads
C03508,0,0.545470772,0.000481193,0,0,medium,No Interaction,31,male,Mumbai,referral
C03684,0,0.556549726,0.000322318,0,0,medium,No Interaction,22,male,Chennai,ads
C05507,0,0.551906325,0.000311229,0,0,medium,No Interaction,42,male,Chennai,ads
C04308,0,0.51480182,0.000141595,0,0,high,No Interaction,38,female,Kolkata,ads
C07047,0,0.556047177,0.000490513,0,0,medium,No Interaction,18,female,Delhi,organic
C05771,0,0.534053166,0.000242665,0,0,medium,No Interaction,47,female,Bangalore,ads
C07874,0,0.553029366,0.000479478,0,0,medium,No Interaction,31,female,Delhi,organic
C03692,0,0.508873509,4.44E-05,0,0,low,No Interaction,23,male,Bangalore,organic
C04092,0,0.512849466,8.24E-05,0,0,low,No Interaction,18,male,Jaipur,organic
C01406,0,0.529710741,0.000300617,0,0,medium,No Interaction,36,male,Bangalore,ads
C06550,0,0.567240863,0.000533527,0,0,medium,No Interaction,36,male,Mumbai,ads
C07801,0,0.529067526,0.000278735,0,0,medium,No Interaction,41,male,Chennai,referral
C06837,0,0.581416887,0.000320906,0,0,medium,No Interaction,29,male,Hyderabad,ads
C03935,0,0.557139224,0.000232471,0,0,medium,No Interaction,47,female,Chennai,organic
C02687,0,0.540578663,0.000459283,0,0,medium,No Interaction,31,female,Jaipur,ads
C01244,0,0.546900024,0.000144508,0,0,high,No Interaction,21,female,Hyderabad,ads
C01648,0,0.48751587,7.89E-05,0,0,low,No Interaction,29,male,Jaipur,referral
C02190,0,0.516975013,7.23E-05,0,0,low,No Interaction,32,female,Jaipur,ads
C03035,0,0.474918924,0.000296442,0,0,high,No Interaction,51,male,Delhi,referral
C07157,0,0.570131818,0.000391624,0,0,medium,No Interaction,51,female,Mumbai,organic
C04999,0,0.521446633,3.36E-05,0,0,low,No Interaction,33,female,Pune,ads
C05719,0,0.525264143,4.51E-05,0,0,low,No Interaction,49,male,Kolkata,organic
C06927,0,0.556612652,0.000237763,0,0,medium,No Interaction,44,female,Kolkata,organic
C05641,0,0.553938227,1.99E-05,0,0,low,No Interaction,29,female,Bhubaneswar,organic
C07639,0,0.535336122,0.000169566,0,0,high,No Interaction,41,male,Hyderabad,ads
C02079,0,0.537543153,0.000448951,0,0,medium,No Interaction,44,female,Jaipur,ads
C05746,0,0.565023803,0.000235269,0,0,medium,No Interaction,31,female,Hyderabad,referral
C03936,0,0.546050615,0.000454952,0,0,medium,No Interaction,61,female,Delhi,organic
C06935,0,0.548848405,0.00050562,0,0,medium,No Interaction,51,female,Delhi,ads
C07865,0,0.535323731,0.000253984,0,0,medium,No Interaction,44,male,Pune,ads
C06545,0,0.511659476,0.000218612,0,0,high,No Interaction,18,female,Mumbai,referral
C02934,0,0.558192668,4.64E-05,0,0,low,No Interaction,28,male,Hyderabad,organic
C07022,0,0.517323619,3.83E-05,0,0,low,No Interaction,19,male,Pune,organic
C01864,0,0.548220893,0.00015051,0,0,medium,No Interaction,27,male,Bhubaneswar,referral
C03893,0,0.544791037,0.000213071,0,0,medium,No Interaction,33,female,Pune,ads
C04699,0,0.583825954,0.000234717,0,0,medium,No Interaction,46,female,Hyderabad,organic
C06893,0,0.507654616,0.000278169,0,0,high,No Interaction,40,female,Delhi,ads
C06948,0,0.553595598,0.000232413,0,0,medium,No Interaction,57,female,Kolkata,organic
C06221,0,0.550744027,0.000308516,0,0,medium,No Interaction,47,male,Chennai,ads
C01536,0,0.566548691,0.000368331,0,0,medium,No Interaction,38,male,Ahmedabad,organic
C01961,0,0.540808069,0.000422768,0,0,medium,No Interaction,28,female,Jaipur,organic
C03404,0,0.491874171,6.37E-05,0,0,low,No Interaction,40,female,Jaipur,referral
C04361,0,0.489791269,0.000301188,0,0,high,No Interaction,31,male,Jaipur,ads
C05444,0,0.529480279,4.66E-05,0,0,low,No Interaction,31,male,Kolkata,organic
C03023,0,0.526646205,0.000173694,0,0,high,No Interaction,54,female,Ahmedabad,ads
C07406,0,0.508371713,0.000213319,0,0,high,No Interaction,32,female,Mumbai,referral
C03778,0,0.558930636,0.000241962,0,0,medium,No Interaction,34,female,Kolkata,organic
C04751,0,0.510740224,8.83E-05,0,0,low,No Interaction,29,male,Jaipur,ads
C06575,0,0.493324767,0.000127706,0,0,high,No Interaction,34,male,Pune,organic
C07790,0,0.540818904,8.21E-05,0,0,low,No Interaction,50,male,Mumbai,ads
C01691,0,0.572383957,0.000176597,0,0,medium,No Interaction,19,other,Delhi,organic
C04104,0,0.545944556,7.84E-05,0,0,low,No Interaction,26,male,Mumbai,organic
C05733,0,0.529040392,7.52E-05,0,0,low,No Interaction,34,female,Delhi,organic
C02101,0,0.529060815,4.71E-05,0,0,low,No Interaction,32,female,Ahmedabad,referral
C06087,0,0.549750815,0.000314437,0,0,medium,No Interaction,46,male,Kolkata,ads
C04652,0,0.572441264,0.000327568,0,0,medium,No Interaction,44,female,Ahmedabad,ads
C05544,0,0.511084343,1.30E-05,0,0,low,No Interaction,18,other,Bangalore,referral
C02078,0,0.487689967,0.000151157,0,0,high,No Interaction,26,male,Bangalore,organic
C04940,0,0.56677945,0.000368976,0,0,medium,No Interaction,37,male,Ahmedabad,organic
C02367,0,0.533898389,0.000168503,0,0,high,No Interaction,21,female,Ahmedabad,organic
C03803,0,0.540911097,3.68E-05,0,0,low,No Interaction,35,female,Hyderabad,referral
C01284,0,0.524927185,9.33E-05,0,0,low,No Interaction,22,male,Delhi,organic
C04307,0,0.541507108,0.000467086,0,0,medium,No Interaction,48,male,Mumbai,referral
C05324,0,0.490246191,3.49E-05,0,0,low,No Interaction,35,female,Bangalore,referral
C02335,0,0.48654428,0.00025264,0,0,high,No Interaction,31,female,Delhi,referral
C04405,0,0.530182576,4.68E-05,0,0,low,No Interaction,28,male,Kolkata,organic
C07943,0,0.474467685,0.000223143,0,0,high,No Interaction,27,female,Jaipur,referral
C01535,0,0.568811055,0.000165431,0,0,medium,No Interaction,37,male,Bhubaneswar,ads
C04324,0,0.562634033,0.000248835,0,0,medium,No Interaction,18,female,Kolkata,organic
C02480,0,0.539411503,0.000455281,0,0,medium,No Interaction,36,female,Jaipur,ads
C06669,0,0.572893363,0.000399936,0,0,medium,No Interaction,39,female,Mumbai,organic
C07508,0,0.517440333,6.66E-05,0,0,low,No Interaction,28,female,Jaipur,organic
C01949,0,0.567936734,0.000405079,0,0,medium,No Interaction,34,male,Ahmedabad,ads
C06486,0,0.545944556,7.84E-05,0,0,low,No Interaction,26,male,Mumbai,organic
C06574,0,0.545948522,8.53E-05,0,0,low,No Interaction,28,male,Mumbai,ads
C02666,0,0.503525912,0.000317197,0,0,high,No Interaction,26,male,Delhi,organic
C05790,0,0.577031046,0.000311719,0,0,medium,No Interaction,22,female,Ahmedabad,organic
C02384,0,0.554675088,0.000304354,0,0,medium,No Interaction,22,female,Ahmedabad,referral
C04357,0,0.539885283,8.15E-05,0,0,low,No Interaction,54,male,Mumbai,ads
C03774,0,0.566552619,0.000400847,0,0,medium,No Interaction,40,male,Ahmedabad,ads
C04237,0,0.544091799,0.000211954,0,0,medium,No Interaction,36,female,Pune,ads
C07496,0,0.577216698,0.000137811,0,0,medium,No Interaction,30,female,Bhubaneswar,ads
C07520,0,0.572437331,0.000433721,0,0,medium,No Interaction,43,female,Mumbai,ads
C02172,0,0.554959148,9.03E-05,0,0,medium,No Interaction,29,other,Bangalore,ads
C06086,0,0.542190617,0.000565549,0,0,medium,No Interaction,48,male,Delhi,organic
C07137,0,0.522146108,3.10E-05,0,0,low,No Interaction,28,female,Pune,organic
C05959,0,0.532966936,0.000510139,0,0,medium,No Interaction,32,male,Jaipur,organic
C04241,0,0.563182992,3.76E-05,0,0,low,No Interaction,36,female,Hyderabad,organic
C03812,0,0.516032302,6.59E-05,0,0,low,No Interaction,34,female,Jaipur,organic
C01677,0,0.474702013,0.000223534,0,0,high,No Interaction,26,female,Jaipur,referral
C05817,0,0.550972574,0.000283984,0,0,medium,No Interaction,44,male,Chennai,organic
C01643,0,0.550448544,0.000316092,0,0,medium,No Interaction,43,male,Kolkata,ads
C02707,0,0.510975049,8.84E-05,0,0,low,No Interaction,28,male,Jaipur,ads
C02167,0,0.520003544,8.99E-05,0,0,low,No Interaction,43,male,Delhi,organic
C01556,0,0.564107506,3.79E-05,0,0,low,No Interaction,32,female,Hyderabad,organic
C03307,0,0.570241225,0.000412231,0,0,medium,No Interaction,24,male,Ahmedabad,ads
C07533,0,0.564561823,0.000234447,0,0,medium,No Interaction,33,female,Hyderabad,referral
C03782,0,0.570697825,0.000547719,0,0,medium,No Interaction,21,male,Mumbai,ads
C03996,0,0.526435679,4.55E-05,0,0,low,No Interaction,44,male,Kolkata,organic
C01893,0,0.515907667,0.000233518,0,0,medium,No Interaction,28,male,Pune,referral
C07628,0,0.52736506,0.000271435,0,0,medium,No Interaction,44,male,Bangalore,organic
C04287,0,0.576572244,0.000447603,0,0,medium,No Interaction,25,female,Mumbai,ads
C05440,0,0.54618898,0.00021532,0,0,medium,No Interaction,27,female,Pune,ads
C05920,0,0.544968211,2.38E-05,0,0,low,No Interaction,38,male,Bhubaneswar,organic
C02098,0,0.54293838,0.000140271,0,0,high,No Interaction,38,female,Hyderabad,ads
C02173,0,0.492517844,0.000127477,0,0,high,No Interaction,34,female,Kolkata,referral
C04910,0,0.489596691,0.000258455,0,0,high,No Interaction,18,female,Delhi,referral
C07023,0,0.549518195,0.000313887,0,0,medium,No Interaction,47,male,Kolkata,ads
C02892,0,0.483306692,4.24E-05,0,0,low,No Interaction,35,male,Bangalore,referral
C03033,0,0.569315866,0.000376149,0,0,medium,No Interaction,26,male,Ahmedabad,organic
C06341,0,0.552336339,0.000519069,0,0,medium,No Interaction,36,female,Delhi,ads
C03688,0,0.531276533,6.70E-05,0,0,high,No Interaction,39,female,Bhubaneswar,organic
C04456,0,0.555587112,0.000531944,0,0,medium,No Interaction,22,female,Delhi,ads
C04583,0,0.549799184,6.30E-05,0,0,low,No Interaction,39,female,Mumbai,organic
C04621,0,0.546598968,2.41E-05,0,0,low,No Interaction,31,male,Bhubaneswar,organic
C04517,0,0.566313956,0.000486833,0,0,medium,No Interaction,38,male,Mumbai,organic
C02444,0,0.545936717,0.00048288,0,0,medium,No Interaction,29,male,Mumbai,referral
C04916,0,0.541981555,7.61E-05,0,0,low,No Interaction,43,male,Mumbai,organic
C05968,0,0.515113497,3.95E-05,0,0,low,No Interaction,28,female,Bangalore,ads
C07461,0,0.560320201,0.000244517,0,0,medium,No Interaction,28,female,Kolkata,organic
C04198,0,0.519554869,5.62E-05,0,0,low,No Interaction,43,male,Ahmedabad,referral
C05974,0,0.534996052,4.13E-05,0,0,low,No Interaction,39,female,Kolkata,ads
C01832,0,0.583930515,0.000327145,0,0,medium,No Interaction,18,male,Hyderabad,ads
C03530,0,0.576117252,0.000336872,0,0,medium,No Interaction,28,female,Ahmedabad,ads
C05664,0,0.537193328,0.000257566,0,0,medium,No Interaction,36,male,Pune,ads
C06173,0,0.47294544,0.000126891,0,0,high,No Interaction,24,male,Pune,referral
C04016,0,0.511984627,0.000138651,0,0,high,No Interaction,50,female,Kolkata,ads
C05557,0,0.545719113,0.000197159,0,0,medium,No Interaction,27,female,Pune,organic
C03146,0,0.565577448,0.000148328,0,0,medium,No Interaction,49,male,Bhubaneswar,organic
C07352,0,0.527372904,1.89E-05,0,0,low,No Interaction,46,female,Bhubaneswar,referral
C04911,0,0.553993073,0.000290521,0,0,medium,No Interaction,31,male,Chennai,organic
C06059,0,0.507924618,0.00016765,0,0,high,No Interaction,43,male,Chennai,ads
C07393,0,0.54430955,0.000360259,0,0,medium,No Interaction,37,male,Ahmedabad,referral
C01792,0,0.527007707,2.41E-05,0,0,low,No Interaction,18,male,Bhubaneswar,referral
C05020,0,0.553289722,4.89E-05,0,0,low,No Interaction,25,female,Ahmedabad,organic
C03514,0,0.532027077,0.000166159,0,0,high,No Interaction,29,female,Ahmedabad,organic
C06918,0,0.536968092,0.000157729,0,0,high,No Interaction,32,male,Hyderabad,organic
C07070,0,0.547582663,6.52E-05,0,0,low,No Interaction,22,male,Ahmedabad,ads
C00878,0,0.558891756,5.08E-05,0,0,low,No Interaction,27,male,Hyderabad,ads
C01883,0,0.552859799,4.85E-05,0,0,low,No Interaction,53,male,Hyderabad,ads
C06956,0,0.536929084,4.08E-05,0,0,low,No Interaction,36,female,Chennai,ads
C04446,0,0.5865672,0.000260864,0,0,medium,No Interaction,36,female,Hyderabad,ads
C01105,0,0.525498677,1.86E-05,0,0,low,No Interaction,54,female,Bhubaneswar,referral
C02814,0,0.573077764,0.000193203,0,0,medium,No Interaction,18,other,Delhi,ads
C03887,0,0.588616724,0.000265007,0,0,medium,No Interaction,27,female,Hyderabad,ads
C04163,0,0.537543153,0.000448951,0,0,medium,No Interaction,44,female,Jaipur,ads
C06174,0,0.536624539,0.000247383,0,0,medium,No Interaction,36,female,Bangalore,ads
C04484,0,0.510942561,0.000285071,0,0,high,No Interaction,26,female,Delhi,ads
C06386,0,0.538968081,4.25E-05,0,0,low,No Interaction,22,female,Kolkata,ads
C01260,0,0.541512071,0.00046251,0,0,medium,No Interaction,27,female,Jaipur,ads
C03635,0,0.578436885,0.000288238,0,0,medium,No Interaction,40,male,Hyderabad,organic
C06052,0,0.572389614,0.000122058,0,0,medium,No Interaction,49,female,Bhubaneswar,organic
C02401,0,0.553764818,0.000315618,0,0,medium,No Interaction,34,male,Chennai,ads
C06121,0,0.555094874,0.000327354,0,0,medium,No Interaction,23,male,Kolkata,ads
C06222,0,0.531917948,1.31E-05,0,0,low,No Interaction,26,other,Bangalore,organic
C07913,0,0.549983413,0.000314987,0,0,medium,No Interaction,45,male,Kolkata,ads
C05394,0,0.492506044,0.000240164,0,0,high,No Interaction,49,female,Jaipur,ads
C05286,0,0.519740758,2.28E-05,0,0,low,No Interaction,49,male,Bhubaneswar,referral
C05260,0,0.522138217,0.000191157,0,0,medium,No Interaction,31,female,Pune,referral
C06951,0,0.54618898,0.00021532,0,0,medium,No Interaction,27,female,Pune,ads
C06203,0,0.54384333,0.000359,0,0,medium,No Interaction,39,male,Ahmedabad,referral
C01575,0,0.577718956,0.000451537,0,0,medium,No Interaction,20,female,Mumbai,ads
C02783,0,0.534136323,0.000514623,0,0,medium,No Interaction,27,male,Jaipur,organic
C05754,0,0.532551038,7.72E-05,0,0,low,No Interaction,19,female,Delhi,organic
C01953,0,0.524088674,0.000288249,0,0,medium,No Interaction,60,male,Bangalore,ads
C05058,0,0.538243911,0.000451314,0,0,medium,No Interaction,41,female,Jaipur,ads
C05963,0,0.547353377,0.000217213,0,0,medium,No Interaction,22,female,Pune,ads
C07113,0,0.550476726,0.000511852,0,0,medium,No Interaction,44,female,Delhi,ads
C07631,0,0.496495442,0.000227346,0,0,high,No Interaction,30,female,Jaipur,organic
C06441,0,0.548092368,7.01E-06,0,0,low,No Interaction,29,other,Bhubaneswar,referral
C07557,0,0.539295372,0.000261657,0,0,medium,No Interaction,27,male,Pune,ads
C04603,0,0.526924719,0.000456021,0,0,medium,No Interaction,46,female,Delhi,referral
C07975,0,0.530174942,0.000277197,0,0,medium,No Interaction,32,male,Bangalore,organic
C02738,0,0.544783516,8.45E-05,0,0,low,No Interaction,33,male,Mumbai,ads
C01715,0,0.555355068,0.000531014,0,0,medium,No Interaction,23,female,Delhi,ads
C04326,0,0.554693505,0.000317835,0,0,medium,No Interaction,30,male,Chennai,ads
C01626,0,0.512996758,3.58E-05,0,0,low,No Interaction,35,female,Bangalore,organic
C03710,0,0.538560282,3.79E-05,0,0,low,No Interaction,27,female,Chennai,organic
C05689,0,0.566500795,0.00014937,0,0,medium,No Interaction,45,male,Bhubaneswar,organic
C03915,0,0.541526461,0.000207912,0,0,medium,No Interaction,47,female,Pune,ads
C04921,0,0.530706196,0.000282171,0,0,medium,No Interaction,34,male,Chennai,referral
